account,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,default_profile,default_profile_image,bot,account_age_seconds,diversity,mean_tweet_length
DeportMalkin,328,160,8,1886,False,3178,True,False,0,219990185.0,0.41,82.83
StateDept,5254785,455,21333,25,True,59229,False,False,0,360412897.0,0.26,158.22
KirkCousins8,281197,288,1289,422,True,2075,False,False,0,238030881.0,0.41,94.88
alinecsx30,4,28,0,2,False,108,True,False,0,220485829.0,0.39,69.96
ranjit,2571,1586,110,20468,False,9548,False,False,0,381962995.0,0.39,101.33
TheMrJuanBrown,4072,3627,15,22,False,3588,True,False,0,152781448.0,0.3,145.37
NSA_PRISMbot,653,36,86,6,False,12215,True,False,0,181622742.0,0.35,89.72
eriktorenberg,32748,940,804,24756,False,10673,True,False,0,183449259.0,0.29,145.98
jessicamtz29,1215,2024,6,7971,False,36447,False,False,0,208666489.0,0.36,105.05
JaredLeto,4496966,136,18006,7090,True,28601,False,False,0,315122623.0,0.51,67.66
Frreshsamantha,697,2283,46,1911,False,9847,False,False,0,314713031.0,0.38,104.3
thisismetis,6023,1664,435,3388,False,10667,False,False,0,167223122.0,0.22,225.4
RoomtoRead,574843,3630,5697,4102,True,13570,False,False,0,303539759.0,0.24,173.28
LarryNoble_DC,2646,318,91,96,False,908,True,False,0,209360136.0,0.18,234.78
abhinavy2j,91,236,0,2,False,16,True,False,0,280446108.0,0.44,77.0
howiemandel,792003,10330,6672,4420,True,24548,False,False,0,306984014.0,0.32,126.96
TiaCarrere,35265,123,814,247,True,2341,False,False,0,310854603.0,0.39,99.56
KevinChinARO,83,29,2,1,False,53,False,False,0,67426735.0,0.29,141.47
ToddBrunson,47449,352,1378,20449,True,24701,False,False,0,313804298.0,0.48,70.56
emmajs16,141,291,1,1277,False,577,False,False,0,190704631.0,0.35,100.94
hosealiu1990,10,94,1,7,False,10,True,False,0,204340069.0,0.49,98.1
amaquinanaweb,1969,908,15,56,True,3265,False,False,0,231658749.0,0.37,101.16
wingoz,980024,520,9402,180,True,83071,True,False,0,313751831.0,0.48,77.75
katrina_tester,6645,458,285,8838,False,5926,False,False,0,180473608.0,0.27,147.7
cypresshill,209334,1108,1804,5541,True,11631,False,False,0,308281809.0,0.44,107.81
MichelleDBeadle,1486474,3008,9700,26742,True,25687,False,False,0,307166914.0,0.44,78.55
LilJon,949968,4236,5312,1527,True,20636,False,False,0,321055411.0,0.38,111.19
RadarEaD,31,142,0,1,False,76,False,False,0,186378222.0,0.31,116.49
yayitsrob,22914,1867,1029,45017,True,1341,False,False,0,378596512.0,0.3,145.28
rajesh_220993,40,100,0,0,False,18,True,False,0,264442943.0,0.46,82.67
mamstalden,139,231,2,135,False,9771,False,False,0,270884768.0,0.4,65.05
sobeksull,105,0,1,0,False,83,True,False,0,257722775.0,0.44,62.88
AutomateEu,251,268,4,87,False,176,False,False,0,65098778.0,0.32,129.51
picasa2,209,288,4,160,False,5480,False,False,0,314913951.0,0.78,53.17
jerffersongat,9,36,0,0,False,12,True,True,0,251762748.0,0.51,23.58
JeffreeStar,3977974,229,6430,7815,True,47948,False,False,0,323894836.0,0.45,86.17
XabiAlonso,11834706,528,23269,965,True,612,False,False,0,270705062.0,0.4,97.14
Juh_Honda,194,479,5,3071,False,1878,False,False,0,307581532.0,0.4,80.27
begspoker,1538,51,135,14,True,71,False,False,0,305807959.0,0.41,80.94
russwest44,5972869,708,9771,28,True,5804,False,False,0,312673549.0,0.49,90.75
AlefSanderson,392,737,0,2,False,237,False,False,0,230060567.0,0.57,29.02
mjesusgz,48679,8707,1358,13890,False,30000,True,False,0,165928082.0,0.68,37.56
orebob1,463,635,4,411,False,560,False,False,0,263698781.0,0.37,97.85
LanceUlanoff,95428,8628,6131,29211,True,70728,False,False,0,379251206.0,0.42,91.31
KatieS,119256,1268,2321,45378,True,26693,False,False,0,293783122.0,0.4,101.22
randyjackson8,133973,1,3657,1,True,377,False,False,0,298026418.0,0.33,85.15
slexander_coys,57,136,2,7810,False,926,True,False,0,140908295.0,0.34,123.33
tonyparker,2166620,143,5376,218,True,2460,False,False,0,298893904.0,0.43,104.11
Saliva,31640,222,627,1843,True,1255,False,False,0,315027886.0,0.44,99.14
WarrenSapp,1110612,687,7609,56,True,114374,False,False,0,313066502.0,0.57,50.41
AmitabhBachan,546000,2,3486,0,False,835,False,False,0,317230151.0,0.31,102.85
marieantuns,18,120,0,3,False,86,False,False,0,215315362.0,0.41,58.43
KSMofficial,8530,15,329,23,False,57,False,False,0,329041398.0,0.41,83.75
robkardashian,7394330,627,12584,349,True,1162,False,False,0,315023865.0,0.55,63.18
AMadumoole,5456,1125,108,11504,False,104699,False,False,0,292705696.0,0.31,139.72
JeffBezos,877668,0,5523,0,True,187,True,False,0,336971222.0,0.32,129.73
marionraven,20991,179,346,5,True,4448,False,False,0,316665478.0,0.37,105.92
LeoDiCaprio,18967622,150,36817,48,True,1655,False,False,0,282109288.0,0.25,152.5
AshleyMGreene,1956412,327,19233,1217,True,2493,False,False,0,302321340.0,0.37,100.0
MichelleObama,12313049,18,23969,71,True,1083,False,False,0,232605163.0,0.25,181.62
KapilSharmaK9,13085907,464,2219,802,True,8498,False,False,0,182877950.0,0.32,128.17
michaelcrowley,41883,1395,1382,5018,True,644,False,False,0,296354968.0,0.34,113.12
KananGill,817583,720,292,3124,True,5711,True,False,0,202454869.0,0.24,203.6
BBCBreaking,39318433,3,134609,0,True,35485,False,False,0,376311793.0,0.28,141.1
Miv4t_,78305,0,1651,77,False,462,False,False,0,102016418.0,0.66,43.73
anagaal,236,324,3,5636,False,36704,False,False,0,278581080.0,0.32,109.86
palo_jesse,337,417,2,7518,False,5746,True,False,0,219542579.0,0.44,79.36
HHShkMohd,9564062,61,11486,0,True,5560,False,False,0,309538630.0,0.21,237.78
jem,7865,3018,363,727,True,1403,False,False,0,298700985.0,0.36,112.82
Leo_Tweets,486028,596,1452,37,False,21547,False,False,0,245833897.0,0.3,88.78
leonthomas,1088483,6344,2302,2647,True,15188,False,False,0,316411870.0,0.36,111.9
DSI_Columbia,9561,2293,481,2659,False,4625,False,False,0,193909264.0,0.24,183.22
Molly_Horan,1754,746,58,1031,False,1903,False,False,0,312600966.0,0.29,115.79
Andy_Bloch,30562,1009,1357,184,True,3077,False,False,0,315253950.0,0.35,104.42
arunchaluvadhi,64,108,0,2,False,90,False,False,0,153573866.0,0.42,74.66
sadB0T,327,3,20,0,False,6426,False,False,0,217002334.0,0.39,72.48
druidDUDE,1328809,585,13181,20305,True,19512,False,False,0,316801699.0,0.44,79.0
knowkenny,1740242,569,256,11529,True,5974,False,False,0,187676771.0,0.28,152.56
LeeRecioy,1473,78,27,1242,False,1986,False,False,0,157524750.0,0.38,98.49
mahflaibam,62,210,0,0,False,103,False,False,0,289397994.0,0.37,70.16
brianstelter,632762,6309,13907,240453,True,177259,False,False,0,344502275.0,0.29,138.43
Padmasree,1458559,206,8119,1284,True,19292,False,False,0,340439589.0,0.54,58.49
Sia,3803995,321,8271,562,True,16260,False,False,0,316929924.0,0.39,103.86
Ziyansha,9,85,0,14,False,12,True,False,0,194550615.0,0.38,99.92
marissamayer,1645515,349,15960,218,True,1417,True,False,0,326410278.0,0.33,116.89
MariaSharapova,8681000,79,7764,1730,True,3654,False,False,0,249725980.0,0.38,119.57
Phoebus_Ji,3723,4930,35,705,False,27564,True,False,0,285278356.0,0.74,60.86
paulinhohopp,384,225,4,6147,False,6939,False,False,0,261184857.0,0.45,71.38
SteveAustria,5303,0,518,0,True,357,False,False,0,319008891.0,0.28,121.64
feliciaday,2780779,676,31253,69236,True,34308,False,False,0,367642102.0,0.44,87.38
AndersFoghR,275662,180,3207,52,True,3130,False,False,0,304288477.0,0.21,206.53
mcflyjrmartin,304,408,6,1601,False,3731,False,False,0,258504086.0,0.49,62.85
delben29,83,275,0,270,False,502,False,False,0,293794856.0,0.38,97.16
khoi,326680,2878,5454,4649,True,1210,False,False,0,387081096.0,0.39,99.98
uncarvedblock64,10,207,0,2828,False,56,True,False,0,124697143.0,0.3,125.0
xhckr,632,750,36,1321,False,1162,False,False,0,313130968.0,0.35,109.72
Tahj_Mowry,374058,1102,2112,2758,True,39324,False,False,0,313681618.0,0.51,61.02
scott_bot,5285,998,312,41164,False,24425,False,False,0,335455266.0,0.28,149.69
vedang_singh,156,794,2,98,False,150,True,False,0,203145815.0,0.35,105.62
JoolianGarcia,385,399,4,4307,False,584,False,False,0,265780562.0,0.43,82.86
michaelianblack,1962415,653,19462,19017,True,83046,False,False,0,318738690.0,0.42,80.92
jeremypiven,2441214,312,15088,743,True,4835,False,False,0,319657009.0,0.39,95.78
ionekr,1016,4997,32,33775,False,7867,False,False,0,312800575.0,0.36,110.75
YO_RANDYJACKSON,536139,445,4226,518,True,3751,False,False,0,307165857.0,0.4,101.71
Gustfernandes__,31,0,0,0,False,492,False,False,0,258072747.0,0.45,53.12
GelaFridman,478,1013,21,537,False,1080,True,False,0,267492482.0,0.35,127.99
Stanford,665496,517,7105,61,True,18745,False,False,0,324603598.0,0.21,207.04
frillneck,41905,1,1675,1,False,18,True,False,0,318105997.0,0.37,78.61
meadowgroove,1580,2132,46,20083,False,52783,True,False,0,318662603.0,0.34,134.76
FreeSol,25844,966,266,45,True,9787,False,False,0,316253354.0,0.37,95.26
rbvaughan,958,925,18,683,False,3960,False,False,0,258930464.0,0.35,125.84
julibrant,88,107,1,285,False,834,False,False,0,287375519.0,0.36,90.72
cory_arcangel,21262,987,469,10712,False,4657,False,False,0,312112603.0,0.47,83.95
bradcdata,41,218,4,148,False,251,True,False,0,77327277.0,0.32,120.89
rabovitz,21576,464,495,10216,False,4310,True,False,0,143472221.0,0.37,109.64
whamsy,77,321,2,109,False,252,False,False,0,287053184.0,0.37,94.04
happyB0T,207,2,15,0,False,3622,False,False,0,217070636.0,0.39,75.27
taylorswift13,83211906,0,121189,493,True,104,False,False,0,325002978.0,0.45,89.74
CinemaPaulinia,8818,4581,182,30,False,1928,False,False,0,305858799.0,0.41,94.51
jettheband,8379,8,439,22,True,796,False,False,0,309680896.0,0.36,115.12
ethansure,42,235,2,39,False,45,False,False,0,229854441.0,0.58,68.33
austinGMAT,1181,1016,102,1795,False,7030,False,False,0,263862247.0,0.3,145.48
Matt_LeBlanc,470504,105,791,237,True,467,True,False,0,105166838.0,0.49,68.44
MaryBonoUSA,14178,1078,683,6870,True,7690,False,False,0,320470897.0,0.31,129.18
genesimmons,844861,194,7223,164,True,624,False,False,0,345267864.0,0.46,85.39
AlvaroGarnero,619968,1411,1758,2166,True,33850,False,False,0,315910689.0,0.39,107.73
BEugeneSmith,343,329,30,4234,False,3535,False,False,0,251362563.0,0.35,105.96
RODRIGOMARINP,248,1096,0,9909,False,1416,False,False,0,302660927.0,0.37,108.3
nightsailer,386,234,8,35,False,451,True,False,0,291889583.0,0.7,64.9
DerrenBrown,2250867,78,7539,25,True,16290,False,False,0,316013454.0,0.35,115.61
sundarpichai,2222119,331,6111,735,True,1201,False,False,0,348260138.0,0.27,165.44
jamiecullum,124657,480,3006,1351,True,3773,False,False,0,338136068.0,0.36,121.2
narendramodi,46588049,2164,23541,0,True,22723,False,False,0,321953318.0,0.23,196.48
momocj,867,923,40,5218,False,2595,False,False,0,322563989.0,0.8,47.53
JameYu7,66,470,3,28,False,203,True,False,0,64807866.0,0.37,98.5
Residente,5804679,1756,22711,2263,True,29408,False,False,0,311543141.0,0.3,159.15
cameronbright,92748,1255,2311,2204,True,5354,False,False,0,310931382.0,0.35,109.92
eva_recinos,2960,2194,162,20394,False,15671,False,False,0,244057085.0,0.36,122.57
Paula_Deen,1342703,322,9937,181,True,7535,False,False,0,342020319.0,0.25,177.97
MatthewDaddona,1358,2526,42,821,False,897,False,False,0,274526792.0,0.37,107.44
CameronNewton,1109434,105,2120,50,True,414,False,False,0,255771397.0,0.39,122.05
umar_burney,53,193,3,8,False,30,False,False,0,253362067.0,0.32,111.7
jennykijowski,78,107,2,455,False,282,True,False,0,166854509.0,0.31,119.68
Shoham_11,634,778,3,8,False,380,False,False,0,238751771.0,0.42,68.49
anthonyedwards,271735,53,1617,7,True,312,False,False,0,297773923.0,0.39,88.12
kayivelisse,225,409,4,1185,False,7093,False,False,0,258331964.0,0.4,92.47
lights,690795,443,5049,19204,True,20842,False,False,0,332943916.0,0.47,69.84
sachin_rt,28675484,79,23123,80,True,2571,True,False,0,281729133.0,0.25,184.26
RyanSeacrest,16006857,568,38863,799,True,15645,False,False,0,332661168.0,0.33,116.1
AdamAWanderer,1476,4910,43,1475,False,146492,False,False,0,317768712.0,0.51,75.9
Kenny_Mayne,333992,1742,4721,3108,True,31420,True,False,0,315472656.0,0.38,110.88
catherinedwyer,271,369,4,111,False,250,True,False,0,318405870.0,0.47,61.46
Mc_Driver,89486,414,1546,266,True,9162,False,False,0,314177850.0,0.31,132.01
IzzieStark99,11,48,0,46,False,7,False,False,0,267669826.0,0.56,62.0
ilkinhasanov89,374,563,5,5473,False,1316,False,False,0,223539149.0,0.39,86.5
CharlizeAfrica,634229,261,4145,112,True,1818,False,False,0,301044010.0,0.32,139.18
ScottStapp,56773,113,773,6519,True,5310,False,False,0,318268729.0,0.37,122.08
JoeSpeeds,7304,7745,366,42088,False,10064,False,False,0,259963683.0,0.38,107.3
Daniel_Chase_,75,573,2,430,False,242,True,False,0,80799163.0,0.32,120.09
sukiebearz,107,284,0,11029,False,6472,False,False,0,261971762.0,0.35,100.19
yezhang86,8,29,0,0,False,6,True,True,0,279551656.0,0.64,26.33
CoryTV,59839,1512,1237,3831,True,9595,False,False,0,255510443.0,0.33,134.1
NateDiaz209,1217410,535,3598,2043,True,2134,False,False,0,307256785.0,0.44,86.23
paqman13,356,562,13,11235,False,12012,False,False,0,265220423.0,0.54,52.91
forehandloop,476,1460,19,35698,False,6542,False,False,0,291282725.0,0.33,119.38
KishoreGSundar,1625,751,27,5052,False,16397,False,False,0,315773658.0,0.41,89.88
richeisen,1170650,1082,15616,3244,True,49575,False,False,0,313050441.0,0.37,110.34
SammieAlways,148055,1270,1709,1970,True,65780,False,False,0,315819178.0,0.39,105.6
carlosbeltran15,183312,158,2013,134,True,598,False,False,0,299392932.0,0.37,97.89
doscareers,26180,5563,897,195,True,17435,False,False,0,317967048.0,0.31,144.0
TheJohnAbraham,2619177,5,1253,26,True,4069,False,False,0,200685658.0,0.28,172.12
CMPunk,2668031,295,11460,3186,True,15607,False,False,0,271999728.0,0.44,89.93
SugarcultMarko,4483,1062,112,5914,True,3877,False,False,0,317234402.0,0.34,136.34
ChrisGorham,112475,1661,2891,16782,True,40087,False,False,0,311927801.0,0.38,110.06
JKCorden,10465267,2470,9813,524,True,13177,False,False,0,263740113.0,0.36,111.48
kevinrose,1629167,926,27604,3448,True,11684,False,False,0,384480307.0,0.39,96.72
michamoore,12,64,0,39,False,14,False,False,0,1033941.0,0.37,110.57
CharmCityDevils,4106,418,153,41,True,2273,False,False,0,313565957.0,0.44,88.91
taylorpfreeman,6530,1854,227,1491,True,823,False,False,0,275783248.0,0.34,114.62
pierre,489074,458,4404,147,True,13243,False,False,0,383090833.0,0.25,155.03
christianbok,11154,133,518,83,False,17636,False,False,0,320863655.0,0.42,108.22
aronyniqi1234,29,199,0,8,False,7,True,False,0,78561766.0,0.55,49.43
tonibraxton,1700940,218,5539,379,True,17720,False,False,0,324231493.0,0.36,120.2
jimjonescapo,3536150,661,6976,179,True,19874,False,False,0,318130691.0,0.34,121.74
asuka111,10635,359,109,1193,False,7637,False,False,0,320417249.0,0.53,89.3
NSaina,8273006,581,1154,15135,True,8018,False,False,0,192300981.0,0.45,93.45
ni9026,2,40,0,15,False,7,True,False,0,198445349.0,0.47,70.14
DeleuzeGuattari,8478,7,280,89,False,14185,False,False,0,335341976.0,0.31,81.58
nvpatil123,29,111,1,9,False,10,False,False,0,292531380.0,0.49,74.5
hoIIybassett,559,206,25,39956,False,37417,False,False,0,264167297.0,0.32,114.41
cihpom,144,57,10,39813,False,21051,True,False,0,102112102.0,0.43,86.8
benparr,62545,2419,5415,30628,True,2552,False,False,0,356300157.0,0.37,109.67
JessicaBurciaga,186026,587,1911,3376,True,25839,False,False,0,318162322.0,0.41,92.24
VerneTroyer,132007,1800,854,1280,True,5487,False,False,0,315276701.0,0.4,93.02
susan_temple,965,1023,37,2377,False,2123,False,False,0,241181606.0,0.36,110.05
aerialloos,235,213,3,130,False,534,False,False,0,209789418.0,0.46,59.24
ne3na,206,214,5,958,False,4075,False,False,0,311230162.0,0.43,67.72
carinahsieh,15970,1750,174,28679,True,15511,False,False,0,216333975.0,0.42,77.37
VerticalHorizon,17861,129,470,5443,True,6481,False,False,0,313034127.0,0.44,75.59
iBridi,2597,18,3,14,False,182,False,False,0,144593905.0,0.46,82.35
thelittleidiot,1200039,2050,10997,8242,True,15750,False,False,0,344764520.0,0.31,123.65
balof2001,353,4477,0,799,False,191,True,False,0,159018572.0,0.36,98.21
BachusAL06,8363,2,648,0,True,532,True,False,0,299302423.0,0.31,107.75
johnlegend,12546120,925,23703,14758,True,13033,False,False,0,323917609.0,0.36,116.23
britneyspears,56473280,382657,119144,2652,True,5637,False,False,0,331448505.0,0.43,102.34
john_mwood,37,84,0,45,False,148,False,False,0,262298373.0,0.41,74.68
mickokka,45,162,3,8,False,37,False,False,0,300498585.0,0.32,109.11
donttrythis,1345564,667,22864,2604,True,26614,False,False,0,336131618.0,0.34,122.03
Maestro,22902,153,925,1868,True,36709,False,False,0,324781082.0,0.39,98.97
isatomazini,85,94,2,0,False,1431,False,False,0,307683505.0,0.38,60.35
fpfaffenm,50,145,0,2,False,748,False,False,0,306047656.0,0.47,54.52
midlifemason,1875,29,11,71,False,188,True,False,0,79539082.0,0.32,113.38
TonyWasHere___,5062,198,146,3455,True,2999,False,False,0,314639550.0,0.37,112.04
intel,4792302,1319,13509,5071,True,14142,False,False,0,378412004.0,0.32,126.62
hacktheban,532,1171,15,1029,False,775,True,False,0,67494612.0,0.31,129.42
Mgroffenberger,39,1394,1,260,False,358,True,False,0,319893479.0,0.29,134.12
souljaboy,5434687,2150,22086,20713,True,122473,False,False,0,329301623.0,0.46,83.53
Davidcapuano4,7,3,0,0,False,15,True,False,0,90204945.0,0.44,68.93
TPAIN,1150727,2296,6548,1283,True,21451,False,False,0,315002848.0,0.38,108.6
katevoegele,187835,540,2551,7172,True,7493,False,False,0,322298473.0,0.42,94.19
VeraGeBa,921,99,35,7782,False,2564,False,False,0,138639091.0,0.32,121.33
NathanPacheco,6668,566,111,1682,True,1311,False,False,0,311128146.0,0.48,71.61
MayorSlay,70147,2412,1322,234,True,25324,False,False,0,331893819.0,0.32,103.53
respranabiz,12,21,0,17,False,17,True,False,0,66210704.0,0.33,111.41
stopcontinues,699,132,20,6659,False,108,False,False,0,347515550.0,0.35,115.37
realmadrid,31683626,55,42147,26,True,65844,False,False,0,342080639.0,0.4,118.87
PepeAguilar,1768932,817,5024,1551,True,34788,False,False,0,316132452.0,0.29,182.23
ReggieBush,2867339,435,14432,252,True,7554,False,False,0,304151348.0,0.4,117.17
JustinTrudeau,4476990,957,13477,70,True,22225,False,False,0,346653940.0,0.23,182.72
Stroke9,86078,555,510,3040,True,3607,False,False,0,319611047.0,0.4,98.08
DJ44,33731,712,725,2784,True,3737,True,False,0,129194127.0,0.43,94.74
BarackObama,105367453,615056,229815,11,True,15601,False,False,0,380428894.0,0.22,188.13
EmilyOsment,3405838,326,15628,2609,True,8620,False,False,0,318493850.0,0.39,100.97
tomhanks,15694929,25,46337,0,True,885,False,False,0,307699858.0,0.42,87.62
krishnasaini16,33,204,0,30,False,478,False,False,0,258797453.0,0.35,104.36
WendiannaJonez,7,43,0,0,False,22,True,False,0,164836285.0,0.39,92.0
KCucchia,1024,1890,32,6757,False,2881,True,False,0,122932421.0,0.39,112.51
LarsLuv,14538,1279,562,327,False,1180,False,False,0,230686559.0,0.31,129.0
LiquidNewsroom,128123,55805,5056,2221,False,62869,False,False,0,321043420.0,0.25,172.08
SavedYouAClick,269718,336,2561,3770,False,5276,True,False,0,154169431.0,0.56,54.97
taychilders,380,555,22,4178,False,4861,False,False,0,304641663.0,0.39,87.0
AubreyODay,610509,9837,3992,2838,True,35915,False,False,0,342477746.0,0.37,112.61
GenerateACat,2409,6,108,0,False,11889,True,False,0,152853611.0,0.44,71.39
abhishek_shetty,656,542,6,387,False,5855,False,False,0,306448263.0,0.36,102.17
jeslyncat,340,268,18,5771,False,7996,False,False,0,307782193.0,0.33,99.75
busaao,160,648,0,0,False,1421,True,False,0,256567890.0,0.33,132.74
EmmaWatson,29105678,399,46245,1089,True,1701,False,False,0,274419824.0,0.34,147.78
Olivia73520999,11,128,0,0,False,8,True,False,0,137218287.0,0.59,56.62
amaditalks,19836,3452,702,1822,False,396283,False,False,0,317261982.0,0.33,116.08
Maisie_Williams,2074991,945,6116,2396,True,3435,False,False,0,290939465.0,0.41,101.94
gaGunNarang,168471,664,120,3051,True,830,True,False,0,208883739.0,0.31,136.48
Eve6,19009,55,417,2112,True,1980,False,False,0,324713917.0,0.37,108.11
naveen_kondam,16,136,0,2,False,3,True,False,0,104686532.0,0.38,49.67
arthchan2003,3458,433,90,1811,False,4159,True,False,0,299579113.0,0.3,133.22
amyschumer,4722216,1997,12681,12338,True,7638,False,False,0,306457529.0,0.34,140.31
VitalikButerin,841693,134,9979,4797,True,9909,True,False,0,248694450.0,0.27,164.0
TalhaSabri1,138,1194,16,329,False,950,False,False,0,191625559.0,0.32,121.72
katyperry,107072155,213,140910,6488,True,9643,False,False,0,318387881.0,0.36,110.07
lucascanto96,317,1592,1,24,False,13459,False,False,0,203034647.0,0.44,57.72
Lionel_Messi,1086635,7,1202,1,False,21057,False,False,0,326474007.0,0.28,135.59
jerrytrainor,1528403,95,2411,33,True,1425,False,False,0,345098399.0,0.42,92.25
nasnog,116,126,2,0,False,1962,False,False,0,298616338.0,0.4,62.73
fishtale13,919,3627,241,1216,False,18183,False,False,0,314240392.0,0.37,108.43
TWWiFi,1858,1214,45,1932,False,3014,False,False,0,144832690.0,0.27,156.68
Im_Just_Chloe,7112,330,117,2405,True,5800,False,False,0,313920372.0,0.35,131.04
eucopresident,996923,382,7803,77,True,5735,False,False,0,267716570.0,0.28,166.34
JayKimLaFlare,405,386,1,8363,False,17968,False,False,0,254948193.0,0.55,47.64
shannonleetweed,329925,1043,3210,2294,True,33051,False,False,0,313235536.0,0.4,97.62
LizGillies,2988288,482,5144,4401,True,11994,False,False,0,312456079.0,0.54,63.73
imVkohli,28923328,52,7580,189,True,1689,False,False,0,301600405.0,0.34,144.88
AnkurMa10500490,15,110,0,12,False,17,True,False,0,79401450.0,0.55,42.18
Phillyfreezer,184289,4747,1319,792,True,31406,False,False,0,324270300.0,0.36,120.48
adropboxspace,363,1535,31,29233,False,7953,True,False,0,190527329.0,0.26,145.65
DjokerNole,8550013,734,16682,1922,True,3079,False,False,0,254459199.0,0.49,84.81
guillermomayuri,123,714,1,40,False,58,True,False,0,310365620.0,0.41,89.21
LeeNguyen24,17540,351,455,2766,True,6408,False,False,0,306334253.0,0.46,90.47
Nicole_Murphy,175196,777,977,91,True,18286,False,False,0,308889857.0,0.43,100.26
ProjectSeagrass,10518,9673,222,5495,False,11043,False,False,0,184308028.0,0.27,146.0
_lusantiago,79,63,1,119,False,5337,False,False,0,302580746.0,0.4,64.6
9GAG,15023300,9,12176,1442,True,43627,False,False,0,330678278.0,0.45,80.58
Xavier_Drummer,25,76,0,2,False,225,False,False,0,306936667.0,0.36,87.8
aayucrazy,33,464,2,76,False,31,False,False,0,198257484.0,0.38,97.97
AnnieDuke,65711,921,2479,5246,True,16520,False,False,0,316549528.0,0.29,147.0
RealJamesMc1960,11,75,0,16,False,3434,True,True,0,77551932.0,0.29,130.51
DeptVetAffairs,622617,746,4432,1446,True,28047,False,False,0,299308729.0,0.32,131.57
RitterCarolyn,34,38,2,12,False,12,True,False,0,225000173.0,0.44,87.08
GrasslandsMusic,531,1404,9,3982,False,4633,False,False,0,197521203.0,0.34,128.39
sai88848,20,76,0,11,False,7,True,True,0,95205473.0,0.59,54.29
elonmusk,25454214,76,49276,2490,True,7011,False,False,0,309591533.0,0.39,100.67
arjitsingh2454,28081,53,12,58,False,427,True,False,0,134604644.0,0.34,106.37
bisping,509692,1119,2822,12850,True,25451,False,False,0,306807527.0,0.38,110.33
spiderblogg,639,1235,0,352,False,2309,False,False,0,214101815.0,0.46,85.1
itstayloryall,222563,3,4598,0,True,6,False,False,0,317583414.0,0.43,78.0
coldplay,23786607,1492,46647,1070,True,7446,False,False,0,321889604.0,0.3,166.91
UncleRUSH,4723074,1007,16155,10230,True,68218,False,False,0,316164722.0,0.37,113.67
ArvindKejriwal,14693271,211,5905,590,True,27465,True,False,0,233076984.0,0.31,150.25
ArmandTweets,10022,1751,136,258981,True,6801,False,False,0,320194256.0,0.46,73.56
JLo,43566948,1686,52924,7854,True,14423,False,False,0,296900804.0,0.43,97.48
OfficialSisQo,69453,2870,669,4417,True,5125,False,False,0,312967173.0,0.4,112.26
mattdusk,571356,2658,2715,1523,True,6821,False,False,0,302437031.0,0.31,132.85
MattGrosack,288,445,32,87,False,871,False,False,0,267517328.0,0.35,110.17
stuholden,482910,824,4869,3309,True,1774,False,False,0,315277759.0,0.41,88.73
Ljimenez09,149,444,0,263,False,832,False,False,0,257676022.0,0.39,84.13
Erik_Seidel,81820,276,2088,13613,True,2335,False,False,0,311947603.0,0.39,90.42
RepKevinBrady,44814,737,1640,3315,True,12154,False,False,0,319956879.0,0.25,186.08
jaysean,1328083,2315,7659,2333,True,17852,False,False,0,320384784.0,0.49,79.23
geoffreyamoore,12092,31,644,3242,False,2838,True,False,0,243411780.0,0.19,238.72
htp_Disordia,83,75,3,428,False,365,True,False,0,171460091.0,0.29,129.67
EderFranco_Gt,59,0,0,0,False,255,False,False,0,304902922.0,0.43,60.06
LizHernandez,89002,302,884,180,True,25684,False,False,0,320625677.0,0.43,90.27
RhiannonSL,4128,5000,368,2769,False,9477,False,False,0,380324091.0,0.31,125.17
AlecJRoss,328630,520,4200,9509,True,16249,False,False,0,298067800.0,0.35,119.48
jensstoltenberg,499209,34710,3154,1473,True,3306,False,False,0,319009479.0,0.23,200.25
davidplouffe,191250,696,2568,70,True,57,True,False,0,194690044.0,0.3,145.64
scifiwords,37,261,0,2,False,27,True,False,0,162060884.0,0.83,11.96
johnrampton,1445125,633124,8045,16031,True,26598,False,False,0,299758838.0,0.47,83.95
selenagomez,57333839,1188,132211,169,True,4383,False,False,0,317003717.0,0.43,96.47
MominaMustehsan,758742,98,134,496,True,1064,False,False,0,281631865.0,0.3,139.78
the_underquoted,23,16,1,0,False,4157,False,False,0,193817205.0,0.3,95.5
jpmontoya,1130172,294,9167,3016,True,10284,False,False,0,318731706.0,0.33,128.81
HemaVM,371,360,18,1434,False,842,True,False,0,95663961.0,0.28,137.68
AnuKumarPatel1,8,70,0,31,False,22,True,False,0,68453174.0,0.47,69.64
ysaraf,1732,262,22,2100,False,2182,True,False,0,339536897.0,0.33,105.03
habibrkhan,3275,3137,1,20271,False,20886,False,False,0,260281911.0,0.33,129.69
lilyallen,5546017,2427,25408,6556,True,32404,False,False,0,328447737.0,0.39,117.3
azizansari,10885958,0,29771,421,True,7619,False,False,0,372926727.0,0.36,104.11
JJ_Lin,1093322,58,1282,10,True,8722,False,False,0,316008193.0,0.48,119.08
bcsing29,487,2725,1,15382,False,1533,True,False,0,229302554.0,0.44,92.32
RoeConn,16554,788,365,1421,True,2954,False,False,0,305066759.0,0.32,132.69
TravisCrandell,3,24,0,44,False,112,True,True,0,204252954.0,0.33,107.37
HubBucket,4686,3686,1550,199417,False,187828,False,False,0,145173540.0,0.27,141.14
